wardname,wardcode,lganame,statename,year_month,event_count,total_fatalities,event_type_breakdown
Ishaga / Ire-Akari,LASOIO14,Oshodi/Isolo,Lagos,2024-02,2,0,{'Protests': 2}
Ishaga / Ire-Akari,LASOIO14,Oshodi/Isolo,Lagos,2024-05,2,1,"{'Battles': 1, 'Protests': 1}"
Isheri / Olowora,LASKSE12,Kosofe,Lagos,2012-11,1,1,{'Battles': 1}
Isheri / Olowora,LASKSE12,Kosofe,Lagos,2020-02,1,0,{'Riots': 1}
Isheri / Olowora,LASKSE12,Kosofe,Lagos,2021-11,1,0,{'Protests': 1}
Isheri / Olowora,LASKSE12,Kosofe,Lagos,2021-12,1,0,{'Protests': 1}
Isheri / Olowora,LASKSE12,Kosofe,Lagos,2022-01,1,0,{'Protests': 1}
Isheri / Olowora,LASKSE12,Kosofe,Lagos,2022-03,2,2,"{'Protests': 1, 'Violence against civilians': 1}"
Isheri / Olowora,LASKSE12,Kosofe,Lagos,2022-05,1,0,{'Protests': 1}
Isheri / Olowora,LASKSE12,Kosofe,Lagos,2023-04,1,0,{'Battles': 1}
Isheri-Olofin,LASAMO28,Alimosho,Lagos,2017-11,1,2,{'Riots': 1}
Isheri-Olofin,LASAMO28,Alimosho,Lagos,2023-04,1,0,{'Riots': 1}
Isheri-Olofin,LASAMO28,Alimosho,Lagos,2024-12,1,0,{'Riots': 1}
Isheri-Olofin,LASAMO28,Alimosho,Lagos,2025-01,1,0,{'Battles': 1}
Isiokolo / Agbon  8,DTSSKL05,Ethiope East,Delta,2014-11,1,0,{'Violence against civilians': 1}
Isiokolo / Agbon  8,DTSSKL05,Ethiope East,Delta,2015-02,1,0,{'Violence against civilians': 1}
Isiokolo / Agbon  8,DTSSKL05,Ethiope East,Delta,2015-03,1,0,{'Strategic developments': 1}
Isiokolo / Agbon  8,DTSSKL05,Ethiope East,Delta,2017-01,2,4,{'Violence against civilians': 2}
Isiokolo / Agbon  8,DTSSKL05,Ethiope East,Delta,2018-01,1,0,{'Protests': 1}
Isiokolo / Agbon  8,DTSSKL05,Ethiope East,Delta,2018-10,1,0,{'Riots': 1}
Isiokolo / Agbon  8,DTSSKL05,Ethiope East,Delta,2018-11,1,0,{'Strategic developments': 1}
Isiokolo / Agbon  8,DTSSKL05,Ethiope East,Delta,2018-12,1,0,{'Riots': 1}
Isiokolo / Agbon  8,DTSSKL05,Ethiope East,Delta,2019-03,1,0,{'Violence against civilians': 1}
Isiokolo / Agbon  8,DTSSKL05,Ethiope East,Delta,2021-07,2,1,"{'Protests': 1, 'Violence against civilians': 1}"
Isiokolo / Agbon  8,DTSSKL05,Ethiope East,Delta,2023-08,1,1,{'Battles': 1}
Isowopo 2,ODSANE08,Akoko North East,Ondo,2018-02,1,0,{'Protests': 1}
Isowopo 2,ODSANE08,Akoko North East,Ondo,2020-05,1,0,{'Violence against civilians': 1}
Isowopo 2,ODSANE08,Akoko North East,Ondo,2022-01,1,0,{'Violence against civilians': 1}
Isowopo 2,ODSANE08,Akoko North East,Ondo,2022-12,1,0,{'Violence against civilians': 1}
Isowopo 2,ODSANE08,Akoko North East,Ondo,2024-02,1,1,{'Violence against civilians': 1}
Isowopo 2,ODSANE08,Akoko North East,Ondo,2024-07,2,2,{'Violence against civilians': 2}
Isowopo 2,ODSANE08,Akoko North East,Ondo,2025-06,1,0,{'Violence against civilians': 1}
Isseke,ANSHAL08,Ihiala,Anambra,2024-01,1,0,{'Strategic developments': 1}
Isseke,ANSHAL08,Ihiala,Anambra,2024-07,1,0,{'Battles': 1}
Isseke,ANSHAL08,Ihiala,Anambra,2024-09,1,0,{'Strategic developments': 1}
Isseke,ANSHAL08,Ihiala,Anambra,2024-10,1,1,{'Violence against civilians': 1}
Isseke,ANSHAL08,Ihiala,Anambra,2024-12,1,3,{'Battles': 1}
Isseke,ANSHAL08,Ihiala,Anambra,2025-05,1,4,{'Violence against civilians': 1}
Itantebo / Itaogbin,OGSIUE06,Ijebu Ode,Ogun,2023-07,1,0,{'Battles': 1}
Itasa / Idikoago,OYSIJA07,Iwajowa,Oyo,2025-03,1,0,{'Protests': 1}
Itunsoku,OGSSAU09,Shagamu,Ogun,2023-10,1,0,{'Protests': 1}
Iwoye,OGSION08,Imeko Afon,Ogun,2019-05,1,2,{'Violence against civilians': 1}
Iwoye,OGSION08,Imeko Afon,Ogun,2020-01,1,0,{'Protests': 1}
Iwoye,OGSION08,Imeko Afon,Ogun,2024-08,1,1,{'Battles': 1}
Jabata,OYSOET08,Oyo East,Oyo,2013-08,1,0,{'Riots': 1}
Jabata,OYSOET08,Oyo East,Oyo,2016-10,1,0,{'Riots': 1}
Jabata,OYSOET08,Oyo East,Oyo,2017-11,1,0,{'Protests': 1}
Jabata,OYSOET08,Oyo East,Oyo,2017-12,1,0,{'Protests': 1}
Jabata,OYSOET08,Oyo East,Oyo,2018-10,1,0,{'Protests': 1}
Jabata,OYSOET08,Oyo East,Oyo,2020-01,1,3,{'Riots': 1}
Jabata,OYSOET08,Oyo East,Oyo,2020-10,1,1,{'Protests': 1}
Jabata,OYSOET08,Oyo East,Oyo,2020-12,1,0,{'Violence against civilians': 1}
Jabata,OYSOET08,Oyo East,Oyo,2021-01,1,1,{'Battles': 1}
Jabata,OYSOET08,Oyo East,Oyo,2021-10,3,2,"{'Strategic developments': 1, 'Battles': 1, 'Violence against civilians': 1}"
Jabata,OYSOET08,Oyo East,Oyo,2022-12,1,1,{'Violence against civilians': 1}
Jabata,OYSOET08,Oyo East,Oyo,2023-01,1,0,{'Violence against civilians': 1}
Jabata,OYSOET08,Oyo East,Oyo,2024-05,1,1,{'Riots': 1}
Jabata,OYSOET08,Oyo East,Oyo,2024-06,1,0,{'Protests': 1}
Jambutu,ADSYLN05,Yola North,Adamawa,2023-02,1,1,{'Protests': 1}
Janga,70405,Fika,Yobe,2024-04,1,1,{'Battles': 1}
Janga,70405,Fika,Yobe,2024-08,1,1,{'Battles': 1}
Jauro Yinu,TRSARD05,Ardo-Kola,Taraba,2022-04,1,0,{'Explosions/Remote violence': 1}
Jekadafari,GMSGME07,Gombe,Gombe,2022-05,1,3,{'Riots': 1}
Jekadafari,GMSGME07,Gombe,Gombe,2023-02,1,0,{'Strategic developments': 1}
Jenta Adamu,PLSJJN08,Jos North,Plateau,2015-07,1,0,{'Explosions/Remote violence': 1}
Jenta Adamu,PLSJJN08,Jos North,Plateau,2015-09,1,0,{'Riots': 1}
Jenta Adamu,PLSJJN08,Jos North,Plateau,2021-08,1,36,{'Violence against civilians': 1}
Jenta Adamu,PLSJJN08,Jos North,Plateau,2022-02,1,0,{'Protests': 1}
Jenta Adamu,PLSJJN08,Jos North,Plateau,2022-11,1,1,{'Riots': 1}
Jenta Adamu,PLSJJN08,Jos North,Plateau,2023-03,1,0,{'Violence against civilians': 1}
Jeremi 4,DTSJRT08,Ughelli South,Delta,2018-11,2,1,"{'Riots': 1, 'Violence against civilians': 1}"
Jesse 1,DTSGRA01,Ethiope West,Delta,1998-10,1,700,{'Explosions/Remote violence': 1}
Jesse 1,DTSGRA01,Ethiope West,Delta,2012-11,1,6,{'Riots': 1}
Jesse 1,DTSGRA01,Ethiope West,Delta,2013-06,1,1,{'Violence against civilians': 1}
Jesse 1,DTSGRA01,Ethiope West,Delta,2016-04,1,0,{'Riots': 1}
Jesse 1,DTSGRA01,Ethiope West,Delta,2018-03,1,2,{'Riots': 1}
Jesse 1,DTSGRA01,Ethiope West,Delta,2020-03,1,0,{'Protests': 1}
Jesse 1,DTSGRA01,Ethiope West,Delta,2022-03,3,9,"{'Battles': 2, 'Violence against civilians': 1}"
Jesse 1,DTSGRA01,Ethiope West,Delta,2023-09,1,4,{'Battles': 1}
Jesse 1,DTSGRA01,Ethiope West,Delta,2024-01,1,0,{'Battles': 1}
Jesse 1,DTSGRA01,Ethiope West,Delta,2024-02,1,0,{'Protests': 1}
Jigalta,12606,Nganzai,Borno,2015-10,1,20,{'Violence against civilians': 1}
Jigalta,12606,Nganzai,Borno,2019-08,1,8,{'Battles': 1}
Jigalta,12606,Nganzai,Borno,2019-10,1,16,{'Battles': 1}
Jigalta,12606,Nganzai,Borno,2019-12,1,0,{'Battles': 1}
Jigalta,12606,Nganzai,Borno,2020-06,1,5,{'Battles': 1}
Jigalta,12606,Nganzai,Borno,2020-08,2,10,{'Battles': 2}
Jigalta,12606,Nganzai,Borno,2020-10,1,4,{'Battles': 1}
Jigalta,12606,Nganzai,Borno,2021-03,2,0,"{'Violence against civilians': 1, 'Strategic developments': 1}"
Jigalta,12606,Nganzai,Borno,2021-07,1,0,{'Strategic developments': 1}
Jigalta,12606,Nganzai,Borno,2021-10,3,10,"{'Battles': 2, 'Strategic developments': 1}"
Jigalta,12606,Nganzai,Borno,2022-03,1,0,{'Strategic developments': 1}
Jigalta,12606,Nganzai,Borno,2022-09,1,0,{'Strategic developments': 1}
Jigalta,12606,Nganzai,Borno,2022-10,4,0,"{'Strategic developments': 3, 'Violence against civilians': 1}"
Jigalta,12606,Nganzai,Borno,2024-08,1,0,{'Strategic developments': 1}
Kabala,KD0904,Kaduna North,Kaduna,2011-04,1,0,{'Explosions/Remote violence': 1}
Kabala,KD0904,Kaduna North,Kaduna,2012-02,1,0,{'Strategic developments': 1}
Kachala-Sembe,TRSJAL02,Jalingo,Taraba,2024-01,2,2,{'Violence against civilians': 2}
Kakumi,40108,Bakori,Katsina,2024-12,1,0,{'Battles': 1}
Kakumi,40108,Bakori,Katsina,2025-03,1,0,{'Battles': 1}
Kakumi,40108,Bakori,Katsina,2025-05,1,1,{'Violence against civilians': 1}
Kakuri Gwari,KD1003,Kaduna South,Kaduna,2014-05,1,0,{'Riots': 1}
Kakuri Gwari,KD1003,Kaduna South,Kaduna,2016-06,1,0,{'Violence against civilians': 1}
Kakuri Gwari,KD1003,Kaduna South,Kaduna,2018-10,1,3,{'Battles': 1}
Kakuri Gwari,KD1003,Kaduna South,Kaduna,2021-07,1,2,{'Riots': 1}
Kakuri Gwari,KD1003,Kaduna South,Kaduna,2021-10,1,0,{'Protests': 1}
Kakuri Gwari,KD1003,Kaduna South,Kaduna,2022-05,1,0,{'Protests': 1}
Kakuri Gwari,KD1003,Kaduna South,Kaduna,2022-06,1,0,{'Protests': 1}
Kakuri Gwari,KD1003,Kaduna South,Kaduna,2023-05,1,0,{'Protests': 1}
Kakuri Gwari,KD1003,Kaduna South,Kaduna,2023-07,1,0,{'Protests': 1}
Kakuri Gwari,KD1003,Kaduna South,Kaduna,2024-04,1,0,{'Protests': 1}
Kakuri Gwari,KD1003,Kaduna South,Kaduna,2025-04,1,1,{'Battles': 1}
Kakuri Hausa,KD1004,Kaduna South,Kaduna,2012-10,1,8,{'Explosions/Remote violence': 1}
Kakuri Hausa,KD1004,Kaduna South,Kaduna,2012-11,1,8,{'Explosions/Remote violence': 1}
Kakuri Hausa,KD1004,Kaduna South,Kaduna,2013-02,1,5,{'Violence against civilians': 1}
Kakuri Hausa,KD1004,Kaduna South,Kaduna,2014-03,1,0,{'Protests': 1}
Kakuri Hausa,KD1004,Kaduna South,Kaduna,2014-07,1,1,{'Battles': 1}
Kakuri Hausa,KD1004,Kaduna South,Kaduna,2014-08,1,0,{'Protests': 1}
Kakuri Hausa,KD1004,Kaduna South,Kaduna,2016-12,1,0,{'Protests': 1}
Kakuri Hausa,KD1004,Kaduna South,Kaduna,2017-05,4,5,"{'Riots': 1, 'Battles': 1, 'Violence against civilians': 1, 'Protests': 1}"
Kakuri Hausa,KD1004,Kaduna South,Kaduna,2020-01,2,1,"{'Riots': 1, 'Violence against civilians': 1}"
Kakuri Hausa,KD1004,Kaduna South,Kaduna,2021-11,1,1,{'Battles': 1}
Kakuri Hausa,KD1004,Kaduna South,Kaduna,2023-09,1,0,{'Violence against civilians': 1}
Katami South,61507,Silame,Sokoto,2012-02,1,0,{'Violence against civilians': 1}
Kauwa,11707,Kukawa,Borno,2015-03,1,0,{'Battles': 1}
Kauwa,11707,Kukawa,Borno,2018-04,1,0,{'Strategic developments': 1}
Kauwa,11707,Kukawa,Borno,2018-11,1,6,{'Battles': 1}
Kauwa,11707,Kukawa,Borno,2018-12,2,1,{'Battles': 2}
Kauwa,11707,Kukawa,Borno,2019-01,2,20,{'Battles': 2}
Kauwa,11707,Kukawa,Borno,2019-04,2,57,{'Battles': 2}
Kauwa,11707,Kukawa,Borno,2019-12,1,0,{'Battles': 1}
Kauwa,11707,Kukawa,Borno,2020-02,1,0,{'Strategic developments': 1}
Kauwa,11707,Kukawa,Borno,2020-06,2,1,"{'Battles': 1, 'Violence against civilians': 1}"
Kauwa,11707,Kukawa,Borno,2020-09,3,20,{'Battles': 3}
Kauwa,11707,Kukawa,Borno,2020-11,1,10,{'Battles': 1}
Kauwa,11707,Kukawa,Borno,2020-12,2,14,{'Battles': 2}
Kauwa,11707,Kukawa,Borno,2021-06,1,3,{'Explosions/Remote violence': 1}
Kauwa,11707,Kukawa,Borno,2021-08,1,0,{'Explosions/Remote violence': 1}
Kauwa,11707,Kukawa,Borno,2023-10,1,0,{'Battles': 1}
Kauwa,11707,Kukawa,Borno,2023-12,1,2,{'Explosions/Remote violence': 1}
Kauwa,11707,Kukawa,Borno,2024-03,1,0,{'Strategic developments': 1}
Kauwa,11707,Kukawa,Borno,2024-08,2,0,{'Strategic developments': 2}
Kauwa,11707,Kukawa,Borno,2024-11,1,3,{'Violence against civilians': 1}
Kawo,KD0905,Kaduna North,Kaduna,2012-02,1,0,{'Violence against civilians': 1}
Kawo,KD0905,Kaduna North,Kaduna,2014-07,1,50,{'Explosions/Remote violence': 1}
Kawo,KD0905,Kaduna North,Kaduna,2021-01,1,0,{'Protests': 1}
Kawo,KD0905,Kaduna North,Kaduna,2022-05,1,0,{'Protests': 1}
Kawo,KD0905,Kaduna North,Kaduna,2025-01,1,0,{'Riots': 1}
Kawo,KD0905,Kaduna North,Kaduna,2025-04,1,0,{'Strategic developments': 1}
Kawo,KD0905,Kaduna North,Kaduna,2025-06,1,1,{'Riots': 1}
Kemberi,LASOJO10,Ojo,Lagos,2019-07,1,2,{'Violence against civilians': 1}
Kemberi,LASOJO10,Ojo,Lagos,2024-06,1,1,{'Battles': 1}
Kemberi,LASOJO10,Ojo,Lagos,2024-09,1,1,{'Violence against civilians': 1}
Kemberi,LASOJO10,Ojo,Lagos,2024-10,1,1,{'Riots': 1}
Kirikiri and Environ,LASAON11,Amuwo Odofin,Lagos,2013-05,2,0,{'Protests': 2}
Kirikiri and Environ,LASAON11,Amuwo Odofin,Lagos,2014-10,1,40,{'Riots': 1}
Kirikiri and Environ,LASAON11,Amuwo Odofin,Lagos,2016-03,1,0,{'Protests': 1}
Kirikiri and Environ,LASAON11,Amuwo Odofin,Lagos,2022-01,1,0,{'Protests': 1}
Kirikiri and Environ,LASAON11,Amuwo Odofin,Lagos,2022-07,1,0,{'Riots': 1}
Kirikiri and Environ,LASAON11,Amuwo Odofin,Lagos,2023-09,3,1,"{'Riots': 2, 'Protests': 1}"
Kofa,KN0408,Bebeji,Kano,2019-02,1,5,{'Battles': 1}
Kofa,KN0408,Bebeji,Kano,2023-08,1,0,{'Violence against civilians': 1}
Kokori / Agbon  3,DTSSKL06,Ethiope East,Delta,1997-08,1,0,{'Riots': 1}
Kokori / Agbon  3,DTSSKL06,Ethiope East,Delta,2014-11,1,0,{'Battles': 1}
Kokori / Agbon  3,DTSSKL06,Ethiope East,Delta,2019-03,1,4,{'Battles': 1}
Kokori / Agbon  3,DTSSKL06,Ethiope East,Delta,2019-05,1,3,{'Battles': 1}
Kokori / Agbon  3,DTSSKL06,Ethiope East,Delta,2020-09,1,0,{'Riots': 1}
Kokori / Agbon  3,DTSSKL06,Ethiope East,Delta,2021-02,1,0,{'Violence against civilians': 1}
Kokori / Agbon  3,DTSSKL06,Ethiope East,Delta,2021-07,1,0,{'Strategic developments': 1}
Kokori / Agbon  3,DTSSKL06,Ethiope East,Delta,2021-12,1,0,{'Violence against civilians': 1}
Kokori / Agbon  3,DTSSKL06,Ethiope East,Delta,2022-07,1,0,{'Violence against civilians': 1}
Kokori / Agbon  3,DTSSKL06,Ethiope East,Delta,2024-08,1,0,{'Protests': 1}
Kolafiogbene / Ekametagbene,DTSBMA05,Bomadi,Delta,1997-03,1,19,{'Battles': 1}
Koluama,BYSSPR09,Southern Ijaw,Bayelsa,1999-11,1,0,{'Battles': 1}
Koluama,BYSSPR09,Southern Ijaw,Bayelsa,2019-01,1,0,{'Strategic developments': 1}
Koluama,BYSSPR09,Southern Ijaw,Bayelsa,2019-11,1,0,{'Strategic developments': 1}
Koluama,BYSSPR09,Southern Ijaw,Bayelsa,2021-07,1,1,{'Violence against civilians': 1}
Koluama,BYSSPR09,Southern Ijaw,Bayelsa,2021-12,1,0,{'Violence against civilians': 1}
Koluama,BYSSPR09,Southern Ijaw,Bayelsa,2022-07,1,0,{'Protests': 1}
Kona,TRSJAL03,Jalingo,Taraba,2019-05,1,0,{'Violence against civilians': 1}
Kona,TRSJAL03,Jalingo,Taraba,2019-07,1,3,{'Violence against civilians': 1}
Kona,TRSJAL03,Jalingo,Taraba,2023-09,1,0,{'Violence against civilians': 1}
Kona,TRSJAL03,Jalingo,Taraba,2023-10,1,0,{'Violence against civilians': 1}
Korongillum,10605,Chibok,Borno,2014-06,1,30,{'Battles': 1}
Korongillum,10605,Chibok,Borno,2018-12,2,0,{'Battles': 2}
Korongillum,10605,Chibok,Borno,2019-01,2,0,{'Battles': 2}
Korongillum,10605,Chibok,Borno,2019-04,1,0,{'Violence against civilians': 1}
Korongillum,10605,Chibok,Borno,2019-05,2,0,{'Strategic developments': 2}
Korongillum,10605,Chibok,Borno,2019-12,1,5,{'Battles': 1}
Korongillum,10605,Chibok,Borno,2020-02,1,0,{'Violence against civilians': 1}
Korongillum,10605,Chibok,Borno,2021-01,2,11,"{'Explosions/Remote violence': 1, 'Battles': 1}"
Korongillum,10605,Chibok,Borno,2021-10,1,0,{'Battles': 1}
Korongillum,10605,Chibok,Borno,2022-06,1,10,{'Violence against civilians': 1}
Korongillum,10605,Chibok,Borno,2023-12,1,0,{'Battles': 1}
Korongillum,10605,Chibok,Borno,2024-01,1,3,{'Violence against civilians': 1}
Kpada 2,KWSPTG02,Pategi,Kwara,2021-03,1,0,{'Violence against civilians': 1}
Kpiri-Kpiri,EBSUGB10,Ebonyi,Ebonyi,2020-08,1,0,{'Strategic developments': 1}
Kurunabasa Ngoshe Sama,11110,Gwoza,Borno,2015-08,1,7,{'Violence against civilians': 1}
Kurunabasa Ngoshe Sama,11110,Gwoza,Borno,2017-04,1,0,{'Violence against civilians': 1}
Kurunabasa Ngoshe Sama,11110,Gwoza,Borno,2017-06,1,4,{'Violence against civilians': 1}
Kurunabasa Ngoshe Sama,11110,Gwoza,Borno,2017-07,1,5,{'Battles': 1}
Kurunabasa Ngoshe Sama,11110,Gwoza,Borno,2020-09,1,5,{'Battles': 1}
Kurunabasa Ngoshe Sama,11110,Gwoza,Borno,2023-11,1,10,{'Explosions/Remote violence': 1}
Kurunabasa Ngoshe Sama,11110,Gwoza,Borno,2023-12,2,2,"{'Explosions/Remote violence': 1, 'Violence against civilians': 1}"
Kurunabasa Ngoshe Sama,11110,Gwoza,Borno,2025-01,1,1,{'Violence against civilians': 1}
Kurunabasa Ngoshe Sama,11110,Gwoza,Borno,2025-07,1,10,{'Explosions/Remote violence': 1}
Kuruwa,62005,Tureta,Sokoto,2019-10,2,0,{'Battles': 2}
Lade 2,KWSPTG05,Pategi,Kwara,2025-06,3,3,{'Violence against civilians': 3}
Lade 2,KWSPTG05,Pategi,Kwara,2025-07,1,0,{'Strategic developments': 1}
Lade 3,KWSPTG06,Pategi,Kwara,2020-06,1,1,{'Battles': 1}
Lade 3,KWSPTG06,Pategi,Kwara,2025-06,2,2,{'Violence against civilians': 2}
Lade 3,KWSPTG06,Pategi,Kwara,2025-07,1,0,{'Battles': 1}
Lafiagi 2,KWSLAF02,Edu,Kwara,2020-06,1,0,{'Battles': 1}
Lafiagi 2,KWSLAF02,Edu,Kwara,2021-04,1,3,{'Battles': 1}
Lafiagi 2,KWSLAF02,Edu,Kwara,2021-05,1,2,{'Battles': 1}
Lafiagi 2,KWSLAF02,Edu,Kwara,2021-06,1,0,{'Violence against civilians': 1}
Lafiagi 2,KWSLAF02,Edu,Kwara,2024-07,1,0,{'Riots': 1}
Lafiagi 2,KWSLAF02,Edu,Kwara,2024-08,1,2,{'Battles': 1}
Lafiagi 2,KWSLAF02,Edu,Kwara,2025-05,1,1,{'Violence against civilians': 1}
Lafiagi 2,KWSLAF02,Edu,Kwara,2025-06,4,0,"{'Violence against civilians': 2, 'Riots': 1, 'Battles': 1}"
Lafiagi 2,KWSLAF02,Edu,Kwara,2025-07,1,1,{'Violence against civilians': 1}
Lafiagi 3,KWSLAF03,Edu,Kwara,2025-05,1,0,{'Violence against civilians': 1}
Lafiagi 3,KWSLAF03,Edu,Kwara,2025-07,2,0,{'Violence against civilians': 2}
Lajinge,61305,Sabon Birni,Sokoto,2023-06,1,1,{'Violence against civilians': 1}
Lajinge,61305,Sabon Birni,Sokoto,2024-06,2,0,{'Violence against civilians': 2}
Lajinge,61305,Sabon Birni,Sokoto,2024-08,2,2,{'Violence against civilians': 2}
Lajinge,61305,Sabon Birni,Sokoto,2024-12,8,35,"{'Violence against civilians': 7, 'Battles': 1}"
Lalupon 2,OYSLAU03,Lagelu,Oyo,2010-03,1,1,{'Violence against civilians': 1}
Lamba Tureta,62007,Tureta,Sokoto,2021-09,1,6,{'Violence against civilians': 1}
Lamido Borno,TRSARD06,Ardo-Kola,Taraba,2024-03,2,0,{'Battles': 2}
Lankaviri,TRSYRR05,Yorro,Taraba,2023-10,1,0,{'Battles': 1}
Lantewa,71507,Tarmuwa,Yobe,2020-02,2,0,"{'Violence against civilians': 1, 'Battles': 1}"
Lantewa,71507,Tarmuwa,Yobe,2020-05,1,0,{'Violence against civilians': 1}
Lantewa,71507,Tarmuwa,Yobe,2022-03,1,0,{'Violence against civilians': 1}
Lau,TRSLAU08,Lau,Taraba,2017-01,6,15,{'Battles': 6}
Lau,TRSLAU08,Lau,Taraba,2017-12,1,4,{'Battles': 1}
Lau,TRSLAU08,Lau,Taraba,2018-01,2,27,{'Violence against civilians': 2}
Lau,TRSLAU08,Lau,Taraba,2018-05,1,10,{'Battles': 1}
Lau,TRSLAU08,Lau,Taraba,2018-07,1,14,{'Violence against civilians': 1}
Lau,TRSLAU08,Lau,Taraba,2018-08,1,0,{'Riots': 1}
Lau,TRSLAU08,Lau,Taraba,2020-04,1,15,{'Battles': 1}
Lau,TRSLAU08,Lau,Taraba,2022-01,1,5,{'Violence against civilians': 1}
Lau,TRSLAU08,Lau,Taraba,2023-08,1,0,{'Battles': 1}
Lau,TRSLAU08,Lau,Taraba,2023-10,1,0,{'Violence against civilians': 1}
Lau,TRSLAU08,Lau,Taraba,2024-03,1,1,{'Battles': 1}
Lau,TRSLAU08,Lau,Taraba,2024-04,1,0,{'Strategic developments': 1}
Lau,TRSLAU08,Lau,Taraba,2025-03,1,0,{'Battles': 1}
Lilu,ANSHAL09,Ihiala,Anambra,2021-02,1,3,{'Battles': 1}
Lilu,ANSHAL09,Ihiala,Anambra,2022-01,1,3,{'Battles': 1}
Lilu,ANSHAL09,Ihiala,Anambra,2022-02,2,1,"{'Battles': 1, 'Violence against civilians': 1}"
Lilu,ANSHAL09,Ihiala,Anambra,2023-10,2,0,"{'Battles': 1, 'Explosions/Remote violence': 1}"
Lilu,ANSHAL09,Ihiala,Anambra,2024-09,1,0,{'Strategic developments': 1}
Lilu,ANSHAL09,Ihiala,Anambra,2024-10,3,3,{'Battles': 3}
Lilu,ANSHAL09,Ihiala,Anambra,2025-01,1,6,{'Battles': 1}
Limawa,ADSYLN07,Yola North,Adamawa,2002-05,1,2,{'Violence against civilians': 1}
Limawa,ADSYLN07,Yola North,Adamawa,2011-01,1,0,{'Riots': 1}
Limawa,ADSYLN07,Yola North,Adamawa,2012-01,1,0,{'Violence against civilians': 1}
Limawa,ADSYLN07,Yola North,Adamawa,2013-02,1,1,{'Violence against civilians': 1}
Limawa,ADSYLN07,Yola North,Adamawa,2013-04,1,2,{'Violence against civilians': 1}
Limawa,ADSYLN07,Yola North,Adamawa,2016-02,1,20,{'Explosions/Remote violence': 1}
Limawa,ADSYLN07,Yola North,Adamawa,2019-07,1,0,{'Violence against civilians': 1}
Limawa,ADSYLN07,Yola North,Adamawa,2020-08,1,0,{'Protests': 1}
Limawa,ADSYLN07,Yola North,Adamawa,2021-02,1,1,{'Riots': 1}
Limawa,ADSYLN07,Yola North,Adamawa,2023-11,1,0,{'Protests': 1}
Limawa,ADSYLN07,Yola North,Adamawa,2024-02,1,1,{'Battles': 1}
Limawa,ADSYLN07,Yola North,Adamawa,2024-07,1,0,{'Violence against civilians': 1}
Limawa,ADSYLN07,Yola North,Adamawa,2024-12,1,0,{'Battles': 1}
Mafoluku,LASOIO15,Oshodi/Isolo,Lagos,2003-11,1,0,{'Battles': 1}
Mafoluku,LASOIO15,Oshodi/Isolo,Lagos,2023-02,1,0,{'Violence against civilians': 1}
Mafoluku,LASOIO15,Oshodi/Isolo,Lagos,2023-03,1,0,{'Strategic developments': 1}
Mafoni,12412,Maiduguri,Borno,2012-11,1,1,{'Violence against civilians': 1}
Mafoni,12412,Maiduguri,Borno,2013-03,2,8,"{'Violence against civilians': 1, 'Battles': 1}"
Mafoni,12412,Maiduguri,Borno,2013-05,1,0,{'Violence against civilians': 1}
Mahin 3,ODSIAE05,Ilaje,Ondo,1998-05,1,0,{'Violence against civilians': 1}
Mahin 3,ODSIAE05,Ilaje,Ondo,2001-04,1,10,{'Battles': 1}
Mahin 3,ODSIAE05,Ilaje,Ondo,2001-11,1,5,{'Riots': 1}
Mahin 3,ODSIAE05,Ilaje,Ondo,2009-11,1,0,{'Strategic developments': 1}
Mahin 3,ODSIAE05,Ilaje,Ondo,2017-02,1,0,{'Riots': 1}
Mahin 3,ODSIAE05,Ilaje,Ondo,2017-12,1,0,{'Violence against civilians': 1}
Mahin 3,ODSIAE05,Ilaje,Ondo,2018-11,1,0,{'Protests': 1}
Mahin 3,ODSIAE05,Ilaje,Ondo,2019-11,1,0,{'Protests': 1}
Mahin 3,ODSIAE05,Ilaje,Ondo,2020-04,1,0,{'Violence against civilians': 1}
Mahin 3,ODSIAE05,Ilaje,Ondo,2021-12,1,5,{'Battles': 1}
Mahin 3,ODSIAE05,Ilaje,Ondo,2022-01,1,1,{'Violence against civilians': 1}
Mahin 3,ODSIAE05,Ilaje,Ondo,2025-06,1,0,{'Protests': 1}
Mahin 4,ODSIAE06,Ilaje,Ondo,2009-11,1,4,{'Violence against civilians': 1}
Mahin 4,ODSIAE06,Ilaje,Ondo,2016-12,1,0,{'Violence against civilians': 1}
Mainok,11410,Kaga,Borno,2013-06,1,24,{'Battles': 1}
Mainok,11410,Kaga,Borno,2013-07,2,23,{'Violence against civilians': 2}
Mainok,11410,Kaga,Borno,2014-03,1,39,{'Violence against civilians': 1}
Mainok,11410,Kaga,Borno,2014-09,2,36,{'Battles': 2}
Mainok,11410,Kaga,Borno,2015-07,2,45,{'Violence against civilians': 2}
Mainok,11410,Kaga,Borno,2015-08,1,0,{'Strategic developments': 1}
Mainok,11410,Kaga,Borno,2015-09,1,20,{'Violence against civilians': 1}
Mainok,11410,Kaga,Borno,2016-02,1,10,{'Battles': 1}
Mainok,11410,Kaga,Borno,2018-11,2,4,"{'Explosions/Remote violence': 1, 'Battles': 1}"
Mainok,11410,Kaga,Borno,2019-04,1,2,{'Battles': 1}
Mainok,11410,Kaga,Borno,2020-01,4,22,{'Battles': 4}
Mainok,11410,Kaga,Borno,2020-05,2,19,{'Battles': 2}
